Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T105_001
"2143700","32000US2143700","Somerset, KY Micro Area; Kentucky","Somerset, Kentucky","ky","320","00","ACSSF","0007513",,,,,"21",,,,,,,,,,,,,,"43700",,,,,,,,,,,,,,,,,,,,,,,,,,,,63635,33.7000007629395
"2146460","32000US2146460","Union City, TN-KY Micro Area (part); Kentucky","Union City, Kentucky","ky","320","00","ACSSF","0007514",,,,,"21",,,,,,,,,,,,,,"46460",,,,,,,,,,,,,,,,,,,,,,,,,,,,6422,32.7000007629395
"2210780","32000US2210780","Alexandria, LA Metro Area; Louisiana","Alexandria, Louisiana","la","320","00","ACSSF","0007891",,,,,"22",,,,,,,,,,,,,,"10780",,,,,,,,,,,,,,,,,,,,,,,,,,,,154587,31.6000003814697
"2212820","32000US2212820","Bastrop, LA Micro Area; Louisiana","Bastrop, Louisiana","la","320","00","ACSSF","0007892",,,,,"22",,,,,,,,,,,,,,"12820",,,,,,,,,,,,,,,,,,,,,,,,,,,,27012,34.2000007629395
"2212940","32000US2212940","Baton Rouge, LA Metro Area; Louisiana","Baton Rouge, Louisiana","la","320","00","ACSSF","0007893",,,,,"22",,,,,,,,,,,,,,"12940",,,,,,,,,,,,,,,,,,,,,,,,,,,,819861,31.6000003814697
"2214220","32000US2214220","Bogalusa, LA Micro Area; Louisiana","Bogalusa, Louisiana","la","320","00","ACSSF","0007894",,,,,"22",,,,,,,,,,,,,,"14220",,,,,,,,,,,,,,,,,,,,,,,,,,,,46556,37
"2219760","32000US2219760","DeRidder, LA Micro Area; Louisiana","DeRidder, Louisiana","la","320","00","ACSSF","0007895",,,,,"22",,,,,,,,,,,,,,"19760",,,,,,,,,,,,,,,,,,,,,,,,,,,,36259,29.7999992370605
"2222860","32000US2222860","Fort Polk South, LA Micro Area; Louisiana","Fort Polk South, Louisiana","la","320","00","ACSSF","0007896",,,,,"22",,,,,,,,,,,,,,"22860",,,,,,,,,,,,,,,,,,,,,,,,,,,,52476,26.3999996185303
"2225220","32000US2225220","Hammond, LA Metro Area; Louisiana","Hammond, Louisiana","la","320","00","ACSSF","0007897",,,,,"22",,,,,,,,,,,,,,"25220",,,,,,,,,,,,,,,,,,,,,,,,,,,,125486,34.4000015258789
"2226380","32000US2226380","Houma-Thibodaux, LA Metro Area; Louisiana","Houma-Thibodaux, Louisiana","la","320","00","ACSSF","0007898",,,,,"22",,,,,,,,,,,,,,"26380",,,,,,,,,,,,,,,,,,,,,,,,,,,,210216,27.6000003814697
"2229180","32000US2229180","Lafayette, LA Metro Area; Louisiana","Lafayette, Louisiana","la","320","00","ACSSF","0007899",,,,,"22",,,,,,,,,,,,,,"29180",,,,,,,,,,,,,,,,,,,,,,,,,,,,480148,28.2999992370605
"2229340","32000US2229340","Lake Charles, LA Metro Area; Louisiana","Lake Charles, Louisiana","la","320","00","ACSSF","0007900",,,,,"22",,,,,,,,,,,,,,"29340",,,,,,,,,,,,,,,,,,,,,,,,,,,,202593,30.1000003814697
"2233740","32000US2233740","Monroe, LA Metro Area; Louisiana","Monroe, Louisiana","la","320","00","ACSSF","0007901",,,,,"22",,,,,,,,,,,,,,"33740",,,,,,,,,,,,,,,,,,,,,,,,,,,,178302,32.7000007629395
"2234020","32000US2234020","Morgan City, LA Micro Area; Louisiana","Morgan City, Louisiana","la","320","00","ACSSF","0007902",,,,,"22",,,,,,,,,,,,,,"34020",,,,,,,,,,,,,,,,,,,,,,,,,,,,53441,27.6000003814697
"2235020","32000US2235020","Natchez, MS-LA Micro Area (part); Louisiana","Natchez, Louisiana","la","320","00","ACSSF","0007903",,,,,"22",,,,,,,,,,,,,,"35020",,,,,,,,,,,,,,,,,,,,,,,,,,,,20449,32.7000007629395
"2235060","32000US2235060","Natchitoches, LA Micro Area; Louisiana","Natchitoches, Louisiana","la","320","00","ACSSF","0007904",,,,,"22",,,,,,,,,,,,,,"35060",,,,,,,,,,,,,,,,,,,,,,,,,,,,39330,39.9000015258789
"2235380","32000US2235380","New Orleans-Metairie, LA Metro Area; Louisiana","New Orleans-Metairie, Louisiana","la","320","00","ACSSF","0007905",,,,,"22",,,,,,,,,,,,,,"35380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1239697,33.9000015258789
"2236660","32000US2236660","Opelousas, LA Micro Area; Louisiana","Opelousas, Louisiana","la","320","00","ACSSF","0007906",,,,,"22",,,,,,,,,,,,,,"36660",,,,,,,,,,,,,,,,,,,,,,,,,,,,83613,35.5999984741211
"2240820","32000US2240820","Ruston, LA Micro Area; Louisiana","Ruston, Louisiana","la","320","00","ACSSF","0007907",,,,,"22",,,,,,,,,,,,,,"40820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47349,39
"2243340","32000US2243340","Shreveport-Bossier City, LA Metro Area; Louisiana","Shreveport-Bossier City, Louisiana","la","320","00","ACSSF","0007908",,,,,"22",,,,,,,,,,,,,,"43340",,,,,,,,,,,,,,,,,,,,,,,,,,,,445727,31.2999992370605
"2312300","32000US2312300","Augusta-Waterville, ME Micro Area; Maine","Augusta-Waterville, Maine","me","320","00","ACSSF","0002965",,,,,"23",,,,,,,,,,,,,,"12300",,,,,,,,,,,,,,,,,,,,,,,,,,,,121112,30.6000003814697
"2312620","32000US2312620","Bangor, ME Metro Area; Maine","Bangor, Maine","me","320","00","ACSSF","0002966",,,,,"23",,,,,,,,,,,,,,"12620",,,,,,,,,,,,,,,,,,,,,,,,,,,,153437,33.2000007629395
"2330340","32000US2330340","Lewiston-Auburn, ME Metro Area; Maine","Lewiston-Auburn, Maine","me","320","00","ACSSF","0002967",,,,,"23",,,,,,,,,,,,,,"30340",,,,,,,,,,,,,,,,,,,,,,,,,,,,107393,29.2000007629395
"2338860","32000US2338860","Portland-South Portland, ME Metro Area; Maine","Portland-South Portland, Maine","me","320","00","ACSSF","0002968",,,,,"23",,,,,,,,,,,,,,"38860",,,,,,,,,,,,,,,,,,,,,,,,,,,,520893,30.8999996185303
"2412580","32000US2412580","Baltimore-Columbia-Towson, MD Metro Area; Maryland","Baltimore-Columbia-Towson, Maryland","md","320","00","ACSSF","0007763",,,,,"24",,,,,,,,,,,,,,"12580",,,,,,,,,,,,,,,,,,,,,,,,,,,,2769818,30.8999996185303
"2415680","32000US2415680","California-Lexington Park, MD Metro Area; Maryland","California-Lexington Park, Maryland","md","320","00","ACSSF","0007764",,,,,"24",,,,,,,,,,,,,,"15680",,,,,,,,,,,,,,,,,,,,,,,,,,,,109614,26.7999992370605
"2415700","32000US2415700","Cambridge, MD Micro Area; Maryland","Cambridge, Maryland","md","320","00","ACSSF","0007765",,,,,"24",,,,,,,,,,,,,,"15700",,,,,,,,,,,,,,,,,,,,,,,,,,,,32534,30.8999996185303
"2419060","32000US2419060","Cumberland, MD-WV Metro Area (part); Maryland","Cumberland, Maryland","md","320","00","ACSSF","0007766",,,,,"24",,,,,,,,,,,,,,"19060",,,,,,,,,,,,,,,,,,,,,,,,,,,,73549,31.1000003814697
"2420660","32000US2420660","Easton, MD Micro Area; Maryland","Easton, Maryland","md","320","00","ACSSF","0007767",,,,,"24",,,,,,,,,,,,,,"20660",,,,,,,,,,,,,,,,,,,,,,,,,,,,37799,34.0999984741211
"2425180","32000US2425180","Hagerstown-Martinsburg, MD-WV Metro Area (part); Maryland","Hagerstown-Martinsburg, Maryland","md","320","00","ACSSF","0007768",,,,,"24",,,,,,,,,,,,,,"25180",,,,,,,,,,,,,,,,,,,,,,,,,,,,149270,27.7999992370605
"2437980","32000US2437980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Maryland","Philadelphia-Camden-Wilmington, Maryland","md","320","00","ACSSF","0007769",,,,,"24",,,,,,,,,,,,,,"37980",,,,,,,,,,,,,,,,,,,,,,,,,,,,101960,29.6000003814697
"2441540","32000US2441540","Salisbury, MD-DE Metro Area (part); Maryland","Salisbury, Maryland","md","320","00","ACSSF","0007770",,,,,"24",,,,,,,,,,,,,,"41540",,,,,,,,,,,,,,,,,,,,,,,,,,,,178681,33.2999992370605
"2447900","32000US2447900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Maryland","Washington-Arlington-Alexandria, Maryland","md","320","00","ACSSF","0007771",,,,,"24",,,,,,,,,,,,,,"47900",,,,,,,,,,,,,,,,,,,,,,,,,,,,2394916,31
"2512700","32000US2512700","Barnstable Town, MA Metro Area; Massachusetts","Barnstable Town, Massachusetts","ma","320","00","ACSSF","0007916",,,,,"25",,,,,,,,,,,,,,"12700",,,,,,,,,,,,,,,,,,,,,,,,,,,,214766,33.4000015258789
"2514460","32000US2514460","Boston-Cambridge-Newton, MA-NH Metro Area (part); Massachusetts","Boston-Cambridge-Newton, Massachusetts","ma","320","00","ACSSF","0007917",,,,,"25",,,,,,,,,,,,,,"14460",,,,,,,,,,,,,,,,,,,,,,,,,,,,4270286,30.1000003814697
"2524640","32000US2524640","Greenfield Town, MA Micro Area; Massachusetts","Greenfield Town, Massachusetts","ma","320","00","ACSSF","0007918",,,,,"25",,,,,,,,,,,,,,"24640",,,,,,,,,,,,,,,,,,,,,,,,,,,,71144,30.3999996185303
"2538340","32000US2538340","Pittsfield, MA Metro Area; Massachusetts","Pittsfield, Massachusetts","ma","320","00","ACSSF","0007919",,,,,"25",,,,,,,,,,,,,,"38340",,,,,,,,,,,,,,,,,,,,,,,,,,,,129288,30.3999996185303
"2539300","32000US2539300","Providence-Warwick, RI-MA Metro Area (part); Massachusetts","Providence-Warwick, Massachusetts","ma","320","00","ACSSF","0007920",,,,,"25",,,,,,,,,,,,,,"39300",,,,,,,,,,,,,,,,,,,,,,,,,,,,552763,29.6000003814697
"2544140","32000US2544140","Springfield, MA Metro Area; Massachusetts","Springfield, Massachusetts","ma","320","00","ACSSF","0007921",,,,,"25",,,,,,,,,,,,,,"44140",,,,,,,,,,,,,,,,,,,,,,,,,,,,628800,32.5999984741211
"2547240","32000US2547240","Vineyard Haven, MA Micro Area; Massachusetts","Vineyard Haven, Massachusetts","ma","320","00","ACSSF","0007922",,,,,"25",,,,,,,,,,,,,,"47240",,,,,,,,,,,,,,,,,,,,,,,,,,,,17048,29.7000007629395
"2549340","32000US2549340","Worcester, MA-CT Metro Area (part); Massachusetts","Worcester, Massachusetts","ma","320","00","ACSSF","0007923",,,,,"25",,,,,,,,,,,,,,"49340",,,,,,,,,,,,,,,,,,,,,,,,,,,,810935,29.7000007629395
"2610300","32000US2610300","Adrian, MI Micro Area; Michigan","Adrian, Michigan","mi","320","00","ACSSF","0016459",,,,,"26",,,,,,,,,,,,,,"10300",,,,,,,,,,,,,,,,,,,,,,,,,,,,98902,31.2000007629395
"2610940","32000US2610940","Alma, MI Micro Area; Michigan","Alma, Michigan","mi","320","00","ACSSF","0016460",,,,,"26",,,,,,,,,,,,,,"10940",,,,,,,,,,,,,,,,,,,,,,,,,,,,41878,32.7000007629395
"2610980","32000US2610980","Alpena, MI Micro Area; Michigan","Alpena, Michigan","mi","320","00","ACSSF","0016461",,,,,"26",,,,,,,,,,,,,,"10980",,,,,,,,,,,,,,,,,,,,,,,,,,,,29068,29.6000003814697
"2611460","32000US2611460","Ann Arbor, MI Metro Area; Michigan","Ann Arbor, Michigan","mi","320","00","ACSSF","0016462",,,,,"26",,,,,,,,,,,,,,"11460",,,,,,,,,,,,,,,,,,,,,,,,,,,,354092,32
"2612980","32000US2612980","Battle Creek, MI Metro Area; Michigan","Battle Creek, Michigan","mi","320","00","ACSSF","0016463",,,,,"26",,,,,,,,,,,,,,"12980",,,,,,,,,,,,,,,,,,,,,,,,,,,,134790,31
"2613020","32000US2613020","Bay City, MI Metro Area; Michigan","Bay City, Michigan","mi","320","00","ACSSF","0016464",,,,,"26",,,,,,,,,,,,,,"13020",,,,,,,,,,,,,,,,,,,,,,,,,,,,106698,31.7999992370605
"2613660","32000US2613660","Big Rapids, MI Micro Area; Michigan","Big Rapids, Michigan","mi","320","00","ACSSF","0016465",,,,,"26",,,,,,,,,,,,,,"13660",,,,,,,,,,,,,,,,,,,,,,,,,,,,43301,35.7999992370605
"2615620","32000US2615620","Cadillac, MI Micro Area; Michigan","Cadillac, Michigan","mi","320","00","ACSSF","0016466",,,,,"26",,,,,,,,,,,,,,"15620",,,,,,,,,,,,,,,,,,,,,,,,,,,,47739,29.6000003814697
"2617740","32000US2617740","Coldwater, MI Micro Area; Michigan","Coldwater, Michigan","mi","320","00","ACSSF","0016467",,,,,"26",,,,,,,,,,,,,,"17740",,,,,,,,,,,,,,,,,,,,,,,,,,,,43706,29.2000007629395
"2619820","32000US2619820","Detroit-Warren-Dearborn, MI Metro Area; Michigan","Detroit-Warren-Dearborn, Michigan","mi","320","00","ACSSF","0016468",,,,,"26",,,,,,,,,,,,,,"19820",,,,,,,,,,,,,,,,,,,,,,,,,,,,4296416,32
"2621540","32000US2621540","Escanaba, MI Micro Area; Michigan","Escanaba, Michigan","mi","320","00","ACSSF","0016469",,,,,"26",,,,,,,,,,,,,,"21540",,,,,,,,,,,,,,,,,,,,,,,,,,,,36712,31.2000007629395
"2622420","32000US2622420","Flint, MI Metro Area; Michigan","Flint, Michigan","mi","320","00","ACSSF","0016470",,,,,"26",,,,,,,,,,,,,,"22420",,,,,,,,,,,,,,,,,,,,,,,,,,,,415874,33.9000015258789
"2624340","32000US2624340","Grand Rapids-Wyoming, MI Metro Area; Michigan","Grand Rapids-Wyoming, Michigan","mi","320","00","ACSSF","0016471",,,,,"26",,,,,,,,,,,,,,"24340",,,,,,,,,,,,,,,,,,,,,,,,,,,,1017877,29.7000007629395
"2625880","32000US2625880","Hillsdale, MI Micro Area; Michigan","Hillsdale, Michigan","mi","320","00","ACSSF","0016472",,,,,"26",,,,,,,,,,,,,,"25880",,,,,,,,,,,,,,,,,,,,,,,,,,,,46178,29.7000007629395
"2626090","32000US2626090","Holland, MI Micro Area; Michigan","Holland, Michigan","mi","320","00","ACSSF","0016473",,,,,"26",,,,,,,,,,,,,,"26090",,,,,,,,,,,,,,,,,,,,,,,,,,,,112837,25.7000007629395
"2626340","32000US2626340","Houghton, MI Micro Area; Michigan","Houghton, Michigan","mi","320","00","ACSSF","0016474",,,,,"26",,,,,,,,,,,,,,"26340",,,,,,,,,,,,,,,,,,,,,,,,,,,,38858,33.7000007629395
"2626960","32000US2626960","Ionia, MI Micro Area; Michigan","Ionia, Michigan","mi","320","00","ACSSF","0016475",,,,,"26",,,,,,,,,,,,,,"26960",,,,,,,,,,,,,,,,,,,,,,,,,,,,64064,31.3999996185303
"2627020","32000US2627020","Iron Mountain, MI-WI Micro Area (part); Michigan","Iron Mountain, Michigan","mi","320","00","ACSSF","0016476",,,,,"26",,,,,,,,,,,,,,"27020",,,,,,,,,,,,,,,,,,,,,,,,,,,,26012,27.2999992370605
"2627100","32000US2627100","Jackson, MI Metro Area; Michigan","Jackson, Michigan","mi","320","00","ACSSF","0016477",,,,,"26",,,,,,,,,,,,,,"27100",,,,,,,,,,,,,,,,,,,,,,,,,,,,159759,32.7000007629395
"2628020","32000US2628020","Kalamazoo-Portage, MI Metro Area; Michigan","Kalamazoo-Portage, Michigan","mi","320","00","ACSSF","0016478",,,,,"26",,,,,,,,,,,,,,"28020",,,,,,,,,,,,,,,,,,,,,,,,,,,,332103,31.2999992370605
"2629620","32000US2629620","Lansing-East Lansing, MI Metro Area; Michigan","Lansing-East Lansing, Michigan","mi","320","00","ACSSF","0016479",,,,,"26",,,,,,,,,,,,,,"29620",,,,,,,,,,,,,,,,,,,,,,,,,,,,468737,32.2000007629395
"2631220","32000US2631220","Ludington, MI Micro Area; Michigan","Ludington, Michigan","mi","320","00","ACSSF","0016480",,,,,"26",,,,,,,,,,,,,,"31220",,,,,,,,,,,,,,,,,,,,,,,,,,,,28711,31
"2631940","32000US2631940","Marinette, WI-MI Micro Area (part); Michigan","Marinette, Michigan","mi","320","00","ACSSF","0016481",,,,,"26",,,,,,,,,,,,,,"31940",,,,,,,,,,,,,,,,,,,,,,,,,,,,23717,28.3999996185303
"2632100","32000US2632100","Marquette, MI Micro Area; Michigan","Marquette, Michigan","mi","320","00","ACSSF","0016482",,,,,"26",,,,,,,,,,,,,,"32100",,,,,,,,,,,,,,,,,,,,,,,,,,,,67582,30.8999996185303
"2633220","32000US2633220","Midland, MI Metro Area; Michigan","Midland, Michigan","mi","320","00","ACSSF","0016483",,,,,"26",,,,,,,,,,,,,,"33220",,,,,,,,,,,,,,,,,,,,,,,,,,,,83624,29.3999996185303
"2633780","32000US2633780","Monroe, MI Metro Area; Michigan","Monroe, Michigan","mi","320","00","ACSSF","0016484",,,,,"26",,,,,,,,,,,,,,"33780",,,,,,,,,,,,,,,,,,,,,,,,,,,,150436,29.2000007629395
"2634380","32000US2634380","Mount Pleasant, MI Micro Area; Michigan","Mount Pleasant, Michigan","mi","320","00","ACSSF","0016485",,,,,"26",,,,,,,,,,,,,,"34380",,,,,,,,,,,,,,,,,,,,,,,,,,,,70669,41.5
"2634740","32000US2634740","Muskegon, MI Metro Area; Michigan","Muskegon, Michigan","mi","320","00","ACSSF","0016486",,,,,"26",,,,,,,,,,,,,,"34740",,,,,,,,,,,,,,,,,,,,,,,,,,,,171483,34.9000015258789
"2635660","32000US2635660","Niles-Benton Harbor, MI Metro Area; Michigan","Niles-Benton Harbor, Michigan","mi","320","00","ACSSF","0016487",,,,,"26",,,,,,,,,,,,,,"35660",,,,,,,,,,,,,,,,,,,,,,,,,,,,155565,31.1000003814697
"2637020","32000US2637020","Owosso, MI Micro Area; Michigan","Owosso, Michigan","mi","320","00","ACSSF","0016488",,,,,"26",,,,,,,,,,,,,,"37020",,,,,,,,,,,,,,,,,,,,,,,,,,,,69113,29.2000007629395
"2640980","32000US2640980","Saginaw, MI Metro Area; Michigan","Saginaw, Michigan","mi","320","00","ACSSF","0016489",,,,,"26",,,,,,,,,,,,,,"40980",,,,,,,,,,,,,,,,,,,,,,,,,,,,196479,32.7000007629395
"2642300","32000US2642300","Sault Ste. Marie, MI Micro Area; Michigan","Sault Ste. Marie, Michigan","mi","320","00","ACSSF","0016490",,,,,"26",,,,,,,,,,,,,,"42300",,,,,,,,,,,,,,,,,,,,,,,,,,,,38586,29.5
"2643780","32000US2643780","South Bend-Mishawaka, IN-MI Metro Area (part); Michigan","South Bend-Mishawaka, Michigan","mi","320","00","ACSSF","0016491",,,,,"26",,,,,,,,,,,,,,"43780",,,,,,,,,,,,,,,,,,,,,,,,,,,,51952,29.7000007629395
"2644780","32000US2644780","Sturgis, MI Micro Area; Michigan","Sturgis, Michigan","mi","320","00","ACSSF","0016492",,,,,"26",,,,,,,,,,,,,,"44780",,,,,,,,,,,,,,,,,,,,,,,,,,,,61022,29.1000003814697
"2645900","32000US2645900","Traverse City, MI Micro Area; Michigan","Traverse City, Michigan","mi","320","00","ACSSF","0016493",,,,,"26",,,,,,,,,,,,,,"45900",,,,,,,,,,,,,,,,,,,,,,,,,,,,146346,28.8999996185303
"2710660","32000US2710660","Albert Lea, MN Micro Area; Minnesota","Albert Lea, Minnesota","mn","320","00","ACSSF","0013251",,,,,"27",,,,,,,,,,,,,,"10660",,,,,,,,,,,,,,,,,,,,,,,,,,,,30897,27
"2710820","32000US2710820","Alexandria, MN Micro Area; Minnesota","Alexandria, Minnesota","mn","320","00","ACSSF","0013252",,,,,"27",,,,,,,,,,,,,,"10820",,,,,,,,,,,,,,,,,,,,,,,,,,,,36620,28.5
"2712380","32000US2712380","Austin, MN Micro Area; Minnesota","Austin, Minnesota","mn","320","00","ACSSF","0013253",,,,,"27",,,,,,,,,,,,,,"12380",,,,,,,,,,,,,,,,,,,,,,,,,,,,39227,30.5
"2713420","32000US2713420","Bemidji, MN Micro Area; Minnesota","Bemidji, Minnesota","mn","320","00","ACSSF","0013254",,,,,"27",,,,,,,,,,,,,,"13420",,,,,,,,,,,,,,,,,,,,,,,,,,,,45434,28.8999996185303
"2714660","32000US2714660","Brainerd, MN Micro Area; Minnesota","Brainerd, Minnesota","mn","320","00","ACSSF","0013255",,,,,"27",,,,,,,,,,,,,,"14660",,,,,,,,,,,,,,,,,,,,,,,,,,,,91567,29.2000007629395
"2720260","32000US2720260","Duluth, MN-WI Metro Area (part); Minnesota","Duluth, Minnesota","mn","320","00","ACSSF","0013256",,,,,"27",,,,,,,,,,,,,,"20260",,,,,,,,,,,,,,,,,,,,,,,,,,,,235949,31.2999992370605
"2722020","32000US2722020","Fargo, ND-MN Metro Area (part); Minnesota","Fargo, Minnesota","mn","320","00","ACSSF","0013257",,,,,"27",,,,,,,,,,,,,,"22020",,,,,,,,,,,,,,,,,,,,,,,,,,,,60879,34.5999984741211
"2722060","32000US2722060","Faribault-Northfield, MN Micro Area; Minnesota","Faribault-Northfield, Minnesota","mn","320","00","ACSSF","0013258",,,,,"27",,,,,,,,,,,,,,"22060",,,,,,,,,,,,,,,,,,,,,,,,,,,,64886,28.3999996185303
"2722260","32000US2722260","Fergus Falls, MN Micro Area; Minnesota","Fergus Falls, Minnesota","mn","320","00","ACSSF","0013259",,,,,"27",,,,,,,,,,,,,,"22260",,,,,,,,,,,,,,,,,,,,,,,,,,,,57511,28.7000007629395
"2724220","32000US2724220","Grand Forks, ND-MN Metro Area (part); Minnesota","Grand Forks, Minnesota","mn","320","00","ACSSF","0013260",,,,,"27",,,,,,,,,,,,,,"24220",,,,,,,,,,,,,,,,,,,,,,,,,,,,31547,29
"2726780","32000US2726780","Hutchinson, MN Micro Area; Minnesota","Hutchinson, Minnesota","mn","320","00","ACSSF","0013261",,,,,"27",,,,,,,,,,,,,,"26780",,,,,,,,,,,,,,,,,,,,,,,,,,,,36046,24.6000003814697
"2729100","32000US2729100","La Crosse-Onalaska, WI-MN Metro Area (part); Minnesota","La Crosse-Onalaska, Minnesota","mn","320","00","ACSSF","0013262",,,,,"27",,,,,,,,,,,,,,"29100",,,,,,,,,,,,,,,,,,,,,,,,,,,,18812,29.5
"2731860","32000US2731860","Mankato-North Mankato, MN Metro Area; Minnesota","Mankato-North Mankato, Minnesota","mn","320","00","ACSSF","0013263",,,,,"27",,,,,,,,,,,,,,"31860",,,,,,,,,,,,,,,,,,,,,,,,,,,,98211,30.7999992370605
"2732140","32000US2732140","Marshall, MN Micro Area; Minnesota","Marshall, Minnesota","mn","320","00","ACSSF","0013264",,,,,"27",,,,,,,,,,,,,,"32140",,,,,,,,,,,,,,,,,,,,,,,,,,,,25699,24
"2733460","32000US2733460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part); Minnesota","Minneapolis-St. Paul-Bloomington, Minnesota","mn","320","00","ACSSF","0013265",,,,,"27",,,,,,,,,,,,,,"33460",,,,,,,,,,,,,,,,,,,,,,,,,,,,3331873,29.3999996185303
"2735580","32000US2735580","New Ulm, MN Micro Area; Minnesota","New Ulm, Minnesota","mn","320","00","ACSSF","0013266",,,,,"27",,,,,,,,,,,,,,"35580",,,,,,,,,,,,,,,,,,,,,,,,,,,,25391,27.2000007629395
"2736940","32000US2736940","Owatonna, MN Micro Area; Minnesota","Owatonna, Minnesota","mn","320","00","ACSSF","0013267",,,,,"27",,,,,,,,,,,,,,"36940",,,,,,,,,,,,,,,,,,,,,,,,,,,,36523,31.2000007629395
"2739860","32000US2739860","Red Wing, MN Micro Area; Minnesota","Red Wing, Minnesota","mn","320","00","ACSSF","0013268",,,,,"27",,,,,,,,,,,,,,"39860",,,,,,,,,,,,,,,,,,,,,,,,,,,,46377,29.2000007629395
"2740340","32000US2740340","Rochester, MN Metro Area; Minnesota","Rochester, Minnesota","mn","320","00","ACSSF","0013269",,,,,"27",,,,,,,,,,,,,,"40340",,,,,,,,,,,,,,,,,,,,,,,,,,,,211250,28.5
"2741060","32000US2741060","St. Cloud, MN Metro Area; Minnesota","St. Cloud, Minnesota","mn","320","00","ACSSF","0013270",,,,,"27",,,,,,,,,,,,,,"41060",,,,,,,,,,,,,,,,,,,,,,,,,,,,191816,29.2999992370605
"2747420","32000US2747420","Wahpeton, ND-MN Micro Area (part); Minnesota","Wahpeton, Minnesota","mn","320","00","ACSSF","0013271",,,,,"27",,,,,,,,,,,,,,"47420",,,,,,,,,,,,,,,,,,,,,,,,,,,,6526,23.8999996185303
"2748820","32000US2748820","Willmar, MN Micro Area; Minnesota","Willmar, Minnesota","mn","320","00","ACSSF","0013272",,,,,"27",,,,,,,,,,,,,,"48820",,,,,,,,,,,,,,,,,,,,,,,,,,,,42444,30.6000003814697
"2749100","32000US2749100","Winona, MN Micro Area; Minnesota","Winona, Minnesota","mn","320","00","ACSSF","0013273",,,,,"27",,,,,,,,,,,,,,"49100",,,,,,,,,,,,,,,,,,,,,,,,,,,,51213,29.1000003814697
"2749380","32000US2749380","Worthington, MN Micro Area; Minnesota","Worthington, Minnesota","mn","320","00","ACSSF","0013274",,,,,"27",,,,,,,,,,,,,,"49380",,,,,,,,,,,,,,,,,,,,,,,,,,,,21687,26.1000003814697
"2815020","32000US2815020","Brookhaven, MS Micro Area; Mississippi","Brookhaven, Mississippi","ms","320","00","ACSSF","0005326",,,,,"28",,,,,,,,,,,,,,"15020",,,,,,,,,,,,,,,,,,,,,,,,,,,,34765,35.9000015258789
"2817260","32000US2817260","Clarksdale, MS Micro Area; Mississippi","Clarksdale, Mississippi","ms","320","00","ACSSF","0005327",,,,,"28",,,,,,,,,,,,,,"17260",,,,,,,,,,,,,,,,,,,,,,,,,,,,25254,30.7000007629395
"2817380","32000US2817380","Cleveland, MS Micro Area; Mississippi","Cleveland, Mississippi","ms","320","00","ACSSF","0005328",,,,,"28",,,,,,,,,,,,,,"17380",,,,,,,,,,,,,,,,,,,,,,,,,,,,33803,33.2000007629395
"2818060","32000US2818060","Columbus, MS Micro Area; Mississippi","Columbus, Mississippi","ms","320","00","ACSSF","0005329",,,,,"28",,,,,,,,,,,,,,"18060",,,,,,,,,,,,,,,,,,,,,,,,,,,,59699,33
"2818420","32000US2818420","Corinth, MS Micro Area; Mississippi","Corinth, Mississippi","ms","320","00","ACSSF","0005330",,,,,"28",,,,,,,,,,,,,,"18420",,,,,,,,,,,,,,,,,,,,,,,,,,,,37319,27.1000003814697
"2824740","32000US2824740","Greenville, MS Micro Area; Mississippi","Greenville, Mississippi","ms","320","00","ACSSF","0005331",,,,,"28",,,,,,,,,,,,,,"24740",,,,,,,,,,,,,,,,,,,,,,,,,,,,49499,37.0999984741211
"2824900","32000US2824900","Greenwood, MS Micro Area; Mississippi","Greenwood, Mississippi","ms","320","00","ACSSF","0005332",,,,,"28",,,,,,,,,,,,,,"24900",,,,,,,,,,,,,,,,,,,,,,,,,,,,41854,38.4000015258789
